Champion,Region,Rank,Tier,Summoner
Teemo,NA,96,Diamond 2,Spydonlic
Teemo,NA,97,Diamond 2,Dick Beard
Teemo,NA,98,Diamond 2,moki val
Teemo,NA,99,Master,GlueSalesGuy
Teemo,NA,100,Diamond 2,Nellum
Thresh,NA,1,Challenger,ItzYoru
Thresh,NA,2,Challenger,Saint Ghoul
Thresh,NA,3,Challenger,KDKD
Thresh,NA,4,Grandmaster,ASSBLASTER79
Thresh,NA,5,Challenger,Ostrich
Thresh,NA,6,Challenger,Lemontea
Thresh,NA,7,Grandmaster,Takitsu
Thresh,NA,8,Grandmaster,Swordblue
Thresh,NA,9,Grandmaster,stinkyfinger721
Thresh,NA,10,Challenger,TL Honda CoreJJ
Thresh,NA,11,Challenger,Fel
Thresh,NA,12,Master,RBKSavage
Thresh,NA,13,Grandmaster,달 별
Thresh,NA,14,Master,Frosthook
Thresh,NA,15,Challenger,回到过去
Thresh,NA,16,Grandmaster,twtv rocks908
Thresh,NA,17,Master,Lingering Grace
Thresh,NA,18,Grandmaster,海绵宝宝
Thresh,NA,19,Grandmaster,woolala
Thresh,NA,20,Challenger,Neøø
Thresh,NA,21,Master,DragonMoonCake
Thresh,NA,22,Challenger,Zyko
Thresh,NA,23,Challenger,InFlame Kub
Thresh,NA,24,Challenger,Sam
Thresh,NA,25,Grandmaster,Chookies
Thresh,NA,26,Grandmaster,EBBman
Thresh,NA,27,Master,Double Entry
Thresh,NA,28,Master,New East Cook
Thresh,NA,29,Master,King Kong Wong
Thresh,NA,30,Challenger,Just1
Thresh,NA,31,Grandmaster,310
Thresh,NA,32,Master,MrKiwiism
Thresh,NA,33,Grandmaster,Gmandlife
Thresh,NA,34,Challenger,ebb
Thresh,NA,35,Master,J4NNA
Thresh,NA,36,Challenger,DOCTOR PETER
Thresh,NA,37,Master,light
Thresh,NA,38,Master,Z Score
Thresh,NA,39,Master,ytsaid
Thresh,NA,40,Master,Cadu
Thresh,NA,41,Master,FerociousNerd
Thresh,NA,42,Master,Twocutz
Thresh,NA,43,Challenger,Boy Wonder
Thresh,NA,44,Master,Synotic
Thresh,NA,45,Master,Dubba
Thresh,NA,46,Master,Carry Hunterr
Thresh,NA,47,Master,maybe ghost
Thresh,NA,48,Master,CFO midbeast sub
Thresh,NA,49,Master,DDollarsDoe
Thresh,NA,50,Grandmaster,alvinchangrocks
Thresh,NA,51,Master,ll Snow ll
Thresh,NA,52,Master,JoeJacko
Thresh,NA,53,Master,Thresh
Thresh,NA,54,Grandmaster,Romi
Thresh,NA,55,Master,marco
Thresh,NA,56,Master,monsieursenpai8
Thresh,NA,57,Master,Flay Away
Thresh,NA,58,Master,NOTORIOUS JIB
Thresh,NA,59,Master,From ROKA
Thresh,NA,60,Master,djulö
Thresh,NA,61,Master,misa
Thresh,NA,62,Master,lua
Thresh,NA,63,Master,Ants Pants
Thresh,NA,64,Challenger,RHINOOOOOOOOOOOO
Thresh,NA,65,Master,depressed4thresh
Thresh,NA,66,Grandmaster,abigbroomstick
Thresh,NA,67,Master,Organized Fridge
Thresh,NA,68,Master,triggered boy
Thresh,NA,69,Master,BrotherInBrother
Thresh,NA,70,Master,BlueCrusader
Thresh,NA,71,Master,ttv xull
Thresh,NA,72,Master,YouLoseItsCanon
Thresh,NA,73,Master,FLAYBOY Magazine
Thresh,NA,74,Master,RLpwns
Thresh,NA,75,Master,Garrett Meyerson
Thresh,NA,76,Grandmaster,Cbootcy
Thresh,NA,77,Master,Spunom
Thresh,NA,78,Master,Zhang Chen2
Thresh,NA,79,Master,Jido
Thresh,NA,80,Master,EsportsRMT
Thresh,NA,81,Master,NA Lee Sin
Thresh,NA,82,Master,Simplight
Thresh,NA,83,Master,zhenhe
Thresh,NA,84,Master,Alyssa Fanboy
Thresh,NA,85,Master,animal destroyer
Thresh,NA,86,Master,NgDuckWo
Thresh,NA,87,Master,noobplayerisme
Thresh,NA,88,Master,Roastin
Thresh,NA,89,Master,Meeps
Thresh,NA,90,Master,MILFCHAMPER77
Thresh,NA,91,Master,The Holy Nejla
Thresh,NA,92,Master,Polare
Thresh,NA,93,Master,Assasins Creed 1
Thresh,NA,94,Master,hey im codey
Thresh,NA,95,Master,8th Wonder World
Thresh,NA,96,Master,7Seven
Thresh,NA,97,Master,Exiled Dash
Thresh,NA,98,Master,단풍국과 천조국을 내 발밑으로
Thresh,NA,99,Master,nekehito
Thresh,NA,100,Master,touda
Tristana,NA,1,Challenger,Relationship
Tristana,NA,2,Challenger,imp
Tristana,NA,3,Challenger,Night Rose Vayne
Tristana,NA,4,Grandmaster,Odece
Tristana,NA,5,Challenger,Afflictive
Tristana,NA,6,Challenger,你の前男友
Tristana,NA,7,Challenger,Minuilol
Tristana,NA,8,Grandmaster,Aaaaaari
Tristana,NA,9,Challenger,Shogo
Tristana,NA,10,Challenger,irelia
Tristana,NA,11,Challenger,luvbaka
Tristana,NA,12,Grandmaster,Victør
Tristana,NA,13,Challenger,Augustern
Tristana,NA,14,Challenger,Ragdoll
Tristana,NA,15,Challenger,Levitate
Tristana,NA,16,Grandmaster,WindwallandChill
Tristana,NA,17,Challenger,Tomo
Tristana,NA,18,Grandmaster,Crabhammy
Tristana,NA,19,Grandmaster,Papi Dravie
Tristana,NA,20,Challenger,xua
Tristana,NA,21,Master,skurt
Tristana,NA,22,Grandmaster,shochi
Tristana,NA,23,Grandmaster,Crítias
Tristana,NA,24,Challenger,play for lane
Tristana,NA,25,Challenger,Dragoon
Tristana,NA,26,Grandmaster,超级侦探认真办案
Tristana,NA,27,Grandmaster,S1XTEEN
Tristana,NA,28,Challenger,snarkyy
Tristana,NA,29,Grandmaster,ikeai
Tristana,NA,30,Challenger,Keel2
Tristana,NA,31,Master,Scoooped
Tristana,NA,32,Challenger,features
Tristana,NA,33,Grandmaster,soloq villain
Tristana,NA,34,Grandmaster,ERK
Tristana,NA,35,Grandmaster,Cotogod
Tristana,NA,36,Challenger,snowflake
Tristana,NA,37,Grandmaster,nvhai
Tristana,NA,38,Grandmaster,SadMeat
Tristana,NA,39,Challenger,かみなり
Tristana,NA,40,Master,xGODGAMER
Tristana,NA,41,Grandmaster,Pobelter
Tristana,NA,42,Master,Nightstar
Tristana,NA,43,Challenger,Midorima
Tristana,NA,44,Master,Geranimo
Tristana,NA,45,Master,Jhin n Tonic
Tristana,NA,46,Challenger,xzh
Tristana,NA,47,Grandmaster,Icy
Tristana,NA,48,Master,Shieldworm 9
Tristana,NA,49,Grandmaster,Flash
Tristana,NA,50,Master,月色真美
Tristana,NA,51,Master,Nobody
Tristana,NA,52,Master,Kaisa
Tristana,NA,53,Grandmaster,Low Hope
Tristana,NA,54,Grandmaster,Peww
Tristana,NA,55,Master,Devil deGrey
Tristana,NA,56,Master,Miyear
Tristana,NA,57,Master,Gandalf
Tristana,NA,58,Master,Tаilz
Tristana,NA,59,Grandmaster,Cinnamon Bread
Tristana,NA,60,Grandmaster,Jænsen
Tristana,NA,61,Master,Achieve
Tristana,NA,62,Grandmaster,Mi Ngơ
Tristana,NA,63,Master,Lain
Tristana,NA,64,Master,おやすみせかい
Tristana,NA,65,Master,Doraemon Fan
Tristana,NA,66,Grandmaster,DangIe
Tristana,NA,67,Grandmaster,Happy Game
Tristana,NA,68,Master,SpicyTicTac
Tristana,NA,69,Grandmaster,TớngaysauNè
Tristana,NA,70,Master,Zoomtech
Tristana,NA,71,Master,YuaArcher
Tristana,NA,72,Grandmaster,SageWabe
Tristana,NA,73,Master,jerryboots
Tristana,NA,74,Master,Bobo no bobo
Tristana,NA,75,Master,br34th3
Tristana,NA,76,Master,ScaIe
Tristana,NA,77,Master,Zeus
Tristana,NA,78,Master,Nimosenpai
Tristana,NA,79,Master,Minoo
Tristana,NA,80,Master,YUQIAN
Tristana,NA,81,Grandmaster,lyteskin
Tristana,NA,82,Diamond 2,yeahhh ok
Tristana,NA,83,Master,Dobby
Tristana,NA,84,Master,dupbap
Tristana,NA,85,Master,널조금좋아해
Tristana,NA,86,Master,Im Crôw
Tristana,NA,87,Master,Ozzzy
Tristana,NA,88,Master,Fli
Tristana,NA,89,Master,spikey1hair1
Tristana,NA,90,Master,PerkyPie
Tristana,NA,91,Master,Cara Delevingne
Tristana,NA,92,Master,Ksante
Tristana,NA,93,Master,elphamous
Tristana,NA,94,Master,Dedasesne
Tristana,NA,95,Master,ButtaBrain
Tristana,NA,96,Master,Nox
Tristana,NA,97,Grandmaster,Disconnector
Tristana,NA,98,Master,Levi
Tristana,NA,99,Master,GDAWG
Tristana,NA,100,Master,Lum1nosity
Trundle,NA,1,Grandmaster,Itstk
Trundle,NA,2,Grandmaster,Hugme
Trundle,NA,3,Grandmaster,YAO SHIESTY
Trundle,NA,4,Master,ASCEND YOUR MIND
Trundle,NA,5,Master,Bungo BALLS
Trundle,NA,6,Grandmaster,Haxorr
Trundle,NA,7,Master,Battòusai
Trundle,NA,8,Master,Saint Sopachi
Trundle,NA,9,Master,Alecko
Trundle,NA,10,Master,Sond
Trundle,NA,11,Master,Jim Cantore
Trundle,NA,12,Master,1Kled
Trundle,NA,13,Master,Bjarthoran
Trundle,NA,14,Master,Thevillains
Trundle,NA,15,Master,Smartest2
Trundle,NA,16,Master,MokaBobo
Trundle,NA,17,Master,whose mushroom
Trundle,NA,18,Master,kevbob
Trundle,NA,19,Master,MalditoGoldo
Trundle,NA,20,Master,Pusillanimity
Trundle,NA,21,Master,tv steeleye70
Trundle,NA,22,Master,MINECRAFT BOSS
Trundle,NA,23,Master,ethiz
Trundle,NA,24,Master,Luca
Trundle,NA,25,Master,Tr1ckSter
Trundle,NA,26,Master,Porchlen
Trundle,NA,27,Master,I onIy Top
Trundle,NA,28,Diamond 1,GlassCannonIRL
Trundle,NA,29,Master,faculty of mind
Trundle,NA,30,Master,winnerichard
Trundle,NA,31,Master,吳彥祖
Trundle,NA,32,Master,Vecktor
Trundle,NA,33,Master,Vallacar
Trundle,NA,34,Diamond 2,Vaevuqae
Trundle,NA,35,Master,Zahneth
Trundle,NA,36,Master,Lidds
Trundle,NA,37,Master,Romanium 1v9
Trundle,NA,38,Diamond 1,Tha Artist
Trundle,NA,39,Master,CLAP CLAP CITY
Trundle,NA,40,Diamond 2,EpicDistortion
Trundle,NA,41,Master,Paragax
Trundle,NA,42,Diamond 1,Kiandela
Trundle,NA,43,Diamond 2,BeenjeeP
Trundle,NA,44,Master,FlashpointPrDx
Trundle,NA,45,Master,CHEEK KING
Trundle,NA,46,Diamond 1,Emperor
Trundle,NA,47,Master,Keshui
Trundle,NA,48,Master,Foxlooo
Trundle,NA,49,Master,CeresFaunaHoloEN
Trundle,NA,50,Master,1TBae
Trundle,NA,51,Diamond 2,unknown
Trundle,NA,52,Master,INANI
Trundle,NA,53,Master,FairyYuan
Trundle,NA,54,Master,Kanlisteron
Trundle,NA,55,Diamond 2,97 Kai
Trundle,NA,56,Master,IGA Supermarket
Trundle,NA,57,Master,Joe
Trundle,NA,58,Diamond 1,Babycrank007
Trundle,NA,59,Diamond 2,zetazeta
Trundle,NA,60,Master,martinhadadream
Trundle,NA,61,Master,to influence
Trundle,NA,62,Master,Deadworld13
Trundle,NA,63,Diamond 1,ioFlo
Trundle,NA,64,Master,SUPERSOAKER66
Trundle,NA,65,Diamond 1,Alear
Trundle,NA,66,Diamond 2,Friendly EggRoll
Trundle,NA,67,Master,Give Me That Ass
Trundle,NA,68,Master,Maths God
Trundle,NA,69,Diamond 2,Morde Lorde
Trundle,NA,70,Diamond 2,Lil Copium
Trundle,NA,71,Master,stray kid
Trundle,NA,72,Master,ShatShaft69
Trundle,NA,73,Diamond 2,kseit
Trundle,NA,74,Diamond 2,Adi Fo
Trundle,NA,75,Grandmaster,Honey J
Trundle,NA,76,Diamond 1,Iryeon
Trundle,NA,77,Diamond 1,Discord
Trundle,NA,78,Master,ningning fan
Trundle,NA,79,Master,RuinedKingRico
Trundle,NA,80,Diamond 2,5 seconds
Trundle,NA,81,Master,TQP
Trundle,NA,82,Master,LockdScreenLenny
Trundle,NA,83,Master,Geobukseon
Trundle,NA,84,Diamond 1,Sbeeven
Trundle,NA,85,Master,BeowuIf
Trundle,NA,86,Master,im a thot
Trundle,NA,87,Master,呼吸之野
Trundle,NA,88,Master,charsas
Trundle,NA,89,Master,Rassick
Trundle,NA,90,Diamond 2,Derajgggg
Trundle,NA,91,Diamond 1,Galaxy Dragon
Trundle,NA,92,Master,剑圣狗
Trundle,NA,93,Master,Korean Park
Trundle,NA,94,Master,GEEK SMASHER
Trundle,NA,95,Diamond 1,BrainlessJelly
Trundle,NA,96,Diamond 1,TheGoodSamiratan
Trundle,NA,97,Diamond 2,LETMEDOITFORU
Trundle,NA,98,Diamond 2,Twinedfive0
Trundle,NA,99,Diamond 2,tower abuser
Trundle,NA,100,Diamond 2,KatelynWeeb
Tryndamere,NA,1,Challenger,TTVKingVeerChand
Tryndamere,NA,2,Challenger,Cytheur
Tryndamere,NA,3,Grandmaster,永远的神
Tryndamere,NA,4,Grandmaster,step1v9
Tryndamere,NA,5,Master,Tryndaqueer
Tryndamere,NA,6,Grandmaster,Vladimir Main
Tryndamere,NA,7,Grandmaster,I DONT CARE
Tryndamere,NA,8,Master,svenska älskling
Tryndamere,NA,9,Grandmaster,Deja Vu Rêve
Tryndamere,NA,10,Challenger,Ariendel
Tryndamere,NA,11,Master,Zeus
Tryndamere,NA,12,Master,Rank 1 Milk Man
Tryndamere,NA,13,Grandmaster,AYAYA
Tryndamere,NA,14,Master,Legalist
Tryndamere,NA,15,Master,Giica
Tryndamere,NA,16,Challenger,Rhite Wice
Tryndamere,NA,17,Challenger,IIIIIIIIIIllll
Tryndamere,NA,18,Master,AirijkoTTV
Tryndamere,NA,19,Master,DEEP MISERY
Tryndamere,NA,20,Master,Luv Sic Candy
Tryndamere,NA,21,Master,I Missed My Q
Tryndamere,NA,22,Master,TwitchKeinan10
Tryndamere,NA,23,Master,step1v9
Tryndamere,NA,24,Master,奇怪的上单
Tryndamere,NA,25,Grandmaster,Anya Mmiri
Tryndamere,NA,26,Master,1Game1Kill
Tryndamere,NA,27,Grandmaster,Scarlet
Tryndamere,NA,28,Grandmaster,Polite Kitten
Tryndamere,NA,29,Master,TTV xeirzo
Tryndamere,NA,30,Grandmaster,shochi
Tryndamere,NA,31,Master,NargZX
Tryndamere,NA,32,Master,khaii
Tryndamere,NA,33,Grandmaster,Diesel
Tryndamere,NA,34,Master,Rivercona
Tryndamere,NA,35,Grandmaster,Lebron James
Tryndamere,NA,36,Master,foggedftw2
Tryndamere,NA,37,Master,JsMethod
Tryndamere,NA,38,Master,记住我
Tryndamere,NA,39,Master,3176422
Tryndamere,NA,40,Master,Jango
Tryndamere,NA,41,Master,ramenboi6534
Tryndamere,NA,42,Master,Eldrazi
Tryndamere,NA,43,Master,John Pork
Tryndamere,NA,44,Diamond 2,Chalupa
Tryndamere,NA,45,Master,EDG Lawliet
Tryndamere,NA,46,Master,faculty of mind
Tryndamere,NA,47,Master,cant hurt me now
Tryndamere,NA,48,Diamond 1,luka doncic1
Tryndamere,NA,49,Diamond 1,Pilot428
Tryndamere,NA,50,Master,Seasons of Life
Tryndamere,NA,51,Master,Seagraves
Tryndamere,NA,52,Master,Twicè
Tryndamere,NA,53,Master,Fury QT UwU
Tryndamere,NA,54,Master,Surveil
Tryndamere,NA,55,Master,wo ai mao mi
Tryndamere,NA,56,Master,Allyis
Tryndamere,NA,57,Diamond 1,apa
Tryndamere,NA,58,Master,강수빈
Tryndamere,NA,59,Master,Gilgamesh
Tryndamere,NA,60,Master,Sippin Teå
Tryndamere,NA,61,Diamond 2,PunishedCuckLord
Tryndamere,NA,62,Master,Ozymandias
Tryndamere,NA,63,Master,Coldfíre
Tryndamere,NA,64,Master,let trynd split
Tryndamere,NA,65,Grandmaster,Crabhammy
Tryndamere,NA,66,Diamond 1,Mia khalifa FAN
Tryndamere,NA,67,Master,ToriYonko
Tryndamere,NA,68,Master,Todamax
Tryndamere,NA,69,Master,Baeng
Tryndamere,NA,70,Diamond 1,Feartherightarm
Tryndamere,NA,71,Diamond 1,IM BETTER THAN U
Tryndamere,NA,72,Grandmaster,monkey30000
Tryndamere,NA,73,Diamond 2,Demon Kai Veer
Tryndamere,NA,74,Master,Job Dm Me
Tryndamere,NA,75,Master,mid test acc 3
Tryndamere,NA,76,Diamond 2,GMMElitest
Tryndamere,NA,77,Diamond 1,jackhanma1
Tryndamere,NA,78,Diamond 1,YellowyAura
Tryndamere,NA,79,Diamond 1,Kingdamere
Tryndamere,NA,80,Master,Vivs Kitten
Tryndamere,NA,81,Grandmaster,RedFeet
Tryndamere,NA,82,Diamond 1,Slippery Rascal
Tryndamere,NA,83,Diamond 2,CHEESE RAY
Tryndamere,NA,84,Diamond 1,obama3000ithink
Tryndamere,NA,85,Diamond 2,Beyond
Tryndamere,NA,86,Diamond 2,an abelian soup
Tryndamere,NA,87,Diamond 1,HeheXD
Tryndamere,NA,88,Master,Tryndøłf Critłer
Tryndamere,NA,89,Diamond 1,BLG ON
Tryndamere,NA,90,Diamond 2,FREEZE RAY
Tryndamere,NA,91,Master,PARADISE
Tryndamere,NA,92,Diamond 2,C0REYUE
Tryndamere,NA,93,Diamond 2,God Loves You
Tryndamere,NA,94,Diamond 1,hit fast
Tryndamere,NA,95,Diamond 2,Ulquiorra Cifer
Tryndamere,NA,96,Diamond 1,CelestialSerenad
Tryndamere,NA,97,Diamond 2,CRIT PIG
Tryndamere,NA,98,Diamond 2,Zeal Salesman
Tryndamere,NA,99,Diamond 2,airportbeer
Tryndamere,NA,100,Master,Gengar
Twisted Fate,NA,1,Challenger,tr1ckst3r
Twisted Fate,NA,2,Grandmaster,TFandInt
Twisted Fate,NA,3,Challenger,Ostrich
Twisted Fate,NA,4,Master,Vanguards
Twisted Fate,NA,5,Grandmaster,mightycrouse03
Twisted Fate,NA,6,Master,DAVIDLAID1
Twisted Fate,NA,7,Master,Pluto
Twisted Fate,NA,8,Grandmaster,Arimamma
Twisted Fate,NA,9,Master,i want milady
Twisted Fate,NA,10,Challenger,bluu
Twisted Fate,NA,11,Master,Lucian AD Carry
Twisted Fate,NA,12,Diamond 2,whispererPengu
Twisted Fate,NA,13,Challenger,PAPA
Twisted Fate,NA,14,Grandmaster,Competition9
Twisted Fate,NA,15,Master,BEST POTATO NA
Twisted Fate,NA,16,Master,Russ T Sprinkler
Twisted Fate,NA,17,Master,Kagenou Shin
Twisted Fate,NA,18,Master,chinese
Twisted Fate,NA,19,Master,Altyl
Twisted Fate,NA,20,Master,死在里面
Twisted Fate,NA,21,Master,Siegtheslayer
Twisted Fate,NA,22,Master,Dreameme
Twisted Fate,NA,23,Master,Jalalatuk TTV
Twisted Fate,NA,24,Master,ControlMageEGirl
Twisted Fate,NA,25,Master,Yiaze
Twisted Fate,NA,26,Master,喵子兮
Twisted Fate,NA,27,Master,Fatefully Flawed
Twisted Fate,NA,28,Master,Kushu
Twisted Fate,NA,29,Master,Darcreationx
Twisted Fate,NA,30,Master,are el
Twisted Fate,NA,31,Master,peepeepoopoo
Twisted Fate,NA,32,Master,Bertsicle
Twisted Fate,NA,33,Master,gomtang
Twisted Fate,NA,34,Diamond 1,Tobias Fate
Twisted Fate,NA,35,Master,Hodgie
Twisted Fate,NA,36,Master,vvbb fan boi
Twisted Fate,NA,37,Master,aadurrr
Twisted Fate,NA,38,Master,961
Twisted Fate,NA,39,Master,daxreaperx
Twisted Fate,NA,40,Master,Wind f1ow in you
Twisted Fate,NA,41,Master,UrWifeIsGreat
Twisted Fate,NA,42,Master,Da Mi Mi
Twisted Fate,NA,43,Diamond 1,LiamL
Twisted Fate,NA,44,Diamond 1,Piqojiba
Twisted Fate,NA,45,Master,nadog01
Twisted Fate,NA,46,Master,blue solitude
Twisted Fate,NA,47,Master,linkshark24
Twisted Fate,NA,48,Diamond 1,Cards
Twisted Fate,NA,49,Master,lollmynamewontfi
Twisted Fate,NA,50,Master,CaillouX
Twisted Fate,NA,51,Master,Noivel
Twisted Fate,NA,52,Master,iRevelation
Twisted Fate,NA,53,Master,The Cacks
Twisted Fate,NA,54,Diamond 1,Big Girthy Chad
Twisted Fate,NA,55,Master,6502c
Twisted Fate,NA,56,Diamond 2,Rem
Twisted Fate,NA,57,Master,bigfatlp
Twisted Fate,NA,58,Master,jasmine moon
Twisted Fate,NA,59,Master,Shion
Twisted Fate,NA,60,Master,NABESTTF
Twisted Fate,NA,61,Master,let it ride
Twisted Fate,NA,62,Master,toughluck
Twisted Fate,NA,63,Master,Ancient Cloak
Twisted Fate,NA,64,Master,Her Sword
Twisted Fate,NA,65,Diamond 2,uwutuber
Twisted Fate,NA,66,Master,Dango
Twisted Fate,NA,67,Master,DiuLeiLoMo
Twisted Fate,NA,68,Diamond 1,space came home
Twisted Fate,NA,69,Master,The Card Master
Twisted Fate,NA,70,Diamond 1,Tukskun
Twisted Fate,NA,71,Diamond 2,Bonus Money
Twisted Fate,NA,72,Master,TTVSoloLCS
Twisted Fate,NA,73,Master,eck0wns
Twisted Fate,NA,74,Master,Gnoah
Twisted Fate,NA,75,Master,kbbq
Twisted Fate,NA,76,Diamond 1,OdeliaiZe
Twisted Fate,NA,77,Master,PINGME15OPEN
Twisted Fate,NA,78,Master,Set0 K
Twisted Fate,NA,79,Master,jesus
Twisted Fate,NA,80,Master,LOL
Twisted Fate,NA,81,Master,LiamL2
Twisted Fate,NA,82,Master,SH Aoi Sola
Twisted Fate,NA,83,Diamond 2,打野来下包c
Twisted Fate,NA,84,Master,TSM Jeef
Twisted Fate,NA,85,Diamond 2,Gunabalan
Twisted Fate,NA,86,Master,SatisfiedSlime
Twisted Fate,NA,87,Diamond 2,Himself11
Twisted Fate,NA,88,Master,Ninja Koala
Twisted Fate,NA,89,Diamond 1,vnom
Twisted Fate,NA,90,Diamond 1,invictus
Twisted Fate,NA,91,Master,Tvisted Fate
Twisted Fate,NA,92,Diamond 1,novabrisk
Twisted Fate,NA,93,Master,ramen
Twisted Fate,NA,94,Diamond 1,FrostyDelights
Twisted Fate,NA,95,Master,Aijo
Twisted Fate,NA,96,Master,sperging
Twisted Fate,NA,97,Diamond 1,lilithskriller
Twisted Fate,NA,98,Master,merrjerry
Twisted Fate,NA,99,Master,Domovarion
Twisted Fate,NA,100,Diamond 1,Steve
Twitch,NA,1,Challenger,elesis
Twitch,NA,2,Challenger,Rhite Wice
Twitch,NA,3,Challenger,o m n i a
Twitch,NA,4,Challenger,jimmykoi
Twitch,NA,5,Challenger,Benhart
Twitch,NA,6,Challenger,ben1
Twitch,NA,7,Grandmaster,Mr Kottio
Twitch,NA,8,Challenger,Previous
Twitch,NA,9,Grandmaster,X V Z I
Twitch,NA,10,Grandmaster,Kitagawra
Twitch,NA,11,Grandmaster,SadHappy
Twitch,NA,12,Grandmaster,D K
Twitch,NA,13,Challenger,wixxi
Twitch,NA,14,Master,SW4P
Twitch,NA,15,Grandmaster,Going Normal
Twitch,NA,16,Grandmaster,Prismal
Twitch,NA,17,Challenger,我不知道这意味着什么
Twitch,NA,18,Grandmaster,rainy days
Twitch,NA,19,Grandmaster,AHº
Twitch,NA,20,Master,Aydo
Twitch,NA,21,Master,K9 LuhMyDawgs
Twitch,NA,22,Master,く 3
Twitch,NA,23,Grandmaster,Scarlet
Twitch,NA,24,Master,AD Sin
Twitch,NA,25,Grandmaster,Gojo Sątoru
Twitch,NA,26,Challenger,Midorima
Twitch,NA,27,Challenger,Bassel
Twitch,NA,28,Grandmaster,Draven baka
Twitch,NA,29,Grandmaster,Trọn Đời Bên Em
Twitch,NA,30,Master,River Pest
Twitch,NA,31,Grandmaster,AD Sin
Twitch,NA,32,Challenger,Minuilol
Twitch,NA,33,Challenger,Lemontea
Twitch,NA,34,Master,Toxic Rano
Twitch,NA,35,Master,Orsaky
Twitch,NA,36,Master,Pånto
Twitch,NA,37,Master,Boob Window
Twitch,NA,38,Master,TBS1
Twitch,NA,39,Master,warmtoiletsea
Twitch,NA,40,Master,Jisoo Fanboy
Twitch,NA,41,Master,WildTurtle
Twitch,NA,42,Master,manager
Twitch,NA,43,Grandmaster,Scvchau
Twitch,NA,44,Master,kevster
Twitch,NA,45,Master,Kilqs
Twitch,NA,46,Master,Geondal
Twitch,NA,47,Master,Teleb
Twitch,NA,48,Master,ZishaZishaZisha
Twitch,NA,49,Master,Cidez
Twitch,NA,50,Master,Le Tubby
Twitch,NA,51,Master,Alson
Twitch,NA,52,Master,7241
Twitch,NA,53,Master,Steebi
Twitch,NA,54,Master,aspen
Twitch,NA,55,Master,Sláve
Twitch,NA,56,Master,HAHAHAAHAHAAHAAH
Twitch,NA,57,Master,GEO
Twitch,NA,58,Master,爱北美
Twitch,NA,59,Master,purityfilter
Twitch,NA,60,Master,Ropher
Twitch,NA,61,Master,woooooo
Twitch,NA,62,Master,Stepsis Sona
Twitch,NA,63,Master,godofdragon
Twitch,NA,64,Master,i meowss him
Twitch,NA,65,Master,Zeus
Twitch,NA,66,Master,TheBloodMist
Twitch,NA,67,Master,Prince
Twitch,NA,68,Grandmaster,DeadlyTwitches
Twitch,NA,69,Master,6240
Twitch,NA,70,Grandmaster,Low Hope
Twitch,NA,71,Master,CRACKASKULL
Twitch,NA,72,Master,SpaceRat
Twitch,NA,73,Master,mcqueen69
Twitch,NA,74,Master,Yeongjae
Twitch,NA,75,Grandmaster,Kingicepop
Twitch,NA,76,Master,Braxy
Twitch,NA,77,Master,SublimeSonics
Twitch,NA,78,Master,Rositajonez
Twitch,NA,79,Master,Unknown69
Twitch,NA,80,Master,ooorrrange
Twitch,NA,81,Grandmaster,Mango
Twitch,NA,82,Diamond 2,dogpee
Twitch,NA,83,Grandmaster,我想rush你的b
Twitch,NA,84,Master,Senti
Twitch,NA,85,Diamond 1,Sp4ceglider99
Twitch,NA,86,Master,Beans Chan
Twitch,NA,87,Master,yiqii
Twitch,NA,88,Master,Get Brained On
Twitch,NA,89,Master,Tr1ckSter
Twitch,NA,90,Diamond 1,Twitch
Twitch,NA,91,Master,Miracle
Twitch,NA,92,Master,Krandler
Twitch,NA,93,Master,batashi
Twitch,NA,94,Master,Shuckiez
Twitch,NA,95,Master,Schoon
Twitch,NA,96,Master,爱喝百事可乐
Twitch,NA,97,Diamond 1,Fat Dream
Twitch,NA,98,Master,Scourging
Twitch,NA,99,Master,sackaryy
Twitch,NA,100,Grandmaster,Kongzhi
Udyr,NA,1,Challenger,Verdict
Udyr,NA,2,Challenger,Seal
Udyr,NA,3,Challenger,U Never Loved Me
Udyr,NA,4,Master,Starbucks
Udyr,NA,5,Challenger,optimal
Udyr,NA,6,Master,Vindyy
Udyr,NA,7,Grandmaster,Fischl
Udyr,NA,8,Master,Foviac
Udyr,NA,9,Master,Suupa MewMew
Udyr,NA,10,Master,kidbeatz
Udyr,NA,11,Master,Greg Heffley
Udyr,NA,12,Master,Sir Raizel
Udyr,NA,13,Master,RuinedKingRico
Udyr,NA,14,Master,Consolo
Udyr,NA,15,Master,twitch lolwenwin
Udyr,NA,16,Master,ƒoviac
Udyr,NA,17,Master,wx Mjm978244659
Udyr,NA,18,Master,FULLCLEARANDMUTE
Udyr,NA,19,Master,Ayuda me4
Udyr,NA,20,Master,1390
Udyr,NA,21,Master,MoeTow
Udyr,NA,22,Master,MetaSolaray
Udyr,NA,23,Grandmaster,annanaccc
Udyr,NA,24,Diamond 2,MasterEgo
Udyr,NA,25,Master,G4S
Udyr,NA,26,Master,IWDominate
Udyr,NA,27,Master,richkery
Udyr,NA,28,Master,Trick2g
Udyr,NA,29,Master,Kalum
Udyr,NA,30,Diamond 2,Hamster
Udyr,NA,31,Master,dnrkdk
Udyr,NA,32,Master,lnstruments
Udyr,NA,33,Grandmaster,Matty
Udyr,NA,34,Master,morkymooz
Udyr,NA,35,Master,SmarmyPapsmears
